SaleDate,SalesID,LineID,CatNum,ProductID,ProductPrice,Quantity,UnitOfMeasure,OnHandQuantity,NumOfSupplier,CustomerID,Country
20180320,ICG_136328,7,PR08,41278,4.9,25,COIL,70,3,IL09,Indonesia
20180320,ICG_136328,8,SPL,46854,5.1,150,SPL,0,1,IL09,Indonesia
20180320,ICG_136328,9,SPL,46853,5.1,150,SPL,0,1,IL09,Indonesia
20180320,ICG_136328,10,MH,30362,23.6,5,MIL,0,4,IL09,Indonesia
20180320,ICG_136328,11,MH,30363,20,5,MIL,0,4,IL09,Indonesia
20180320,ICG_136328,12,P15,46543,4.2,2,PCS,0,1,IL09,Indonesia
20180320,ICG_136328,13,P15,41994,5.3,2,PCS,0,1,IL09,Indonesia
20180320,ICG_136328,14,F,40265,0.06,7200,PCS,0,1,IL09,Indonesia
20180320,ICG_136328,15,SPL3,45129,4.9,60,SPL,0,2,IL09,Indonesia
20180320,ICG_136328,16,SPL3.5,45154,4.9,60,SPL,0,2,IL09,Indonesia
20180320,ICG_136328,17,X01,-1,0,0,PCS,0,,IL09,Indonesia
20180321,ICG_136320,2,M014,45776,3,400,PCS,0,1,IG01,Indonesia
20180321,ICG_136320,3,M014,45561,6.7,500,PCS,0,2,IG01,Indonesia
20180321,ICG_136320,4,MLS,10131,0.9,240,SPL,0,1,IG01,Indonesia
20180321,ICG_136320,5,MLS,44116,0.9,240,SPL,0,1,IG01,Indonesia
20180321,ICG_136320,6,CS,46792,5,400,GRS,1,1,IG01,Indonesia
20180321,ICG_136320,7,BN,10006,28,18,BOX,0,2,IG01,Indonesia
20180321,ICG_136320,8,BN,10008,28,15,BOX,500,2,IG01,Indonesia
20180321,ICG_136320,9,X01,-1,0,0,PCS,0,,IG01,Indonesia
20180321,ICG_136321,2,SPL1.5,44063,5.1,200,SPL,0,1,IA14,Indonesia
20180321,ICG_136321,3,SPL1.5,30126,5.1,300,SPL,0,1,IA14,Indonesia
20180321,ICG_136321,4,M080,44777,48,30,PCS,0,1,IA14,Indonesia
20180321,ICG_136321,5,F,10074,0.08,15000,PCS,30000,1,IA14,Indonesia
20180321,ICG_136321,6,PETB,10644,5.3,5,BALE,20,1,IA14,Indonesia
20180321,ICG_136321,7,PETB,46365,5.3,2,BALE,0,1,IA14,Indonesia
20180321,ICG_136321,8,PB,46381,6.6,100,PCS,0,1,IA14,Indonesia
20180321,ICG_136321,9,F,10077,1.5,400,PCS,0,2,IA14,Indonesia
20180321,ICG_136321,10,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180321,ICG_136322,2,PR05,10379,2.8,20,COIL,2000,1,SZ80,Not Available
20180321,ICG_136329,2,PPDR,40727,2.8,120,COIL,500,2,IJ01,Indonesia
20180321,ICG_136329,3,PPDR,30053,2.8,40,COIL,200,2,IJ01,Indonesia
20180321,ICG_136329,4,KPR,41460,4.8,240,COIL,0,1,IJ01,Indonesia
20180321,ICG_136329,5,KPR,41440,4.8,288,COIL,0,1,IJ01,Indonesia
20180321,ICG_136329,6,PPDR,30054,2.8,10,COIL,40,2,IJ01,Indonesia
20180321,ICG_136329,7,PPDR,30055,2.8,5,COIL,15,2,IJ01,Indonesia
20180321,ICG_136329,8,PPDR,10466,2.8,5,COIL,15,2,IJ01,Indonesia
20180321,ICG_136329,9,M018,45638,3.56,300,PCS,0,2,IJ01,Indonesia
20180321,ICG_136329,10,NT,46138,5.7,200,SPL,0,1,IJ01,Indonesia
20180321,ICG_136329,11,PR05,10379,2.4,600,COIL,2000,1,IJ01,Indonesia
20180321,ICG_136329,12,PR06,43839,2.4,600,COIL,1000,1,IJ01,Indonesia
20180321,ICG_136329,13,PR07,10394,2.4,200,COIL,1200,1,IJ01,Indonesia
20180321,ICG_136329,14,PR08,10401,2.4,400,COIL,1000,1,IJ01,Indonesia
20180321,ICG_136329,15,PR10,43838,2.4,240,COIL,600,1,IJ01,Indonesia
20180321,ICG_136329,16,PR12,43837,2.4,80,COIL,200,1,IJ01,Indonesia
20180321,ICG_136329,17,PR18,43958,2.4,30,COIL,20,1,IJ01,Indonesia
20180321,ICG_136329,18,PR26,45121,2.4,5,COIL,0,1,IJ01,Indonesia
20180321,ICG_136329,19,F,10076,0.85,1200,PCS,0,1,IJ01,Indonesia
20180321,ICG_136329,20,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20180321,ICG_136332,2,BN,10009,28,15,BOX,700,2,IG01,Indonesia
20180322,ICG_136319,2,M020P,46977,12.7,40,PCS,0,1,IT18,Indonesia
20180322,ICG_136319,3,M020P,45767,12.7,40,PCS,0,1,IT18,Indonesia
20180322,ICG_136319,4,F,10631,0.06,4800,PCS,0,1,IT18,Indonesia
20180322,ICG_136319,5,AS,45080,230,2,PKT,30,1,IT18,Indonesia
20180322,ICG_136319,6,AS,41202,230,2,PKT,20,1,IT18,Indonesia
20180322,ICG_136319,7,AS,41203,230,2,PKT,30,1,IT18,Indonesia
20180322,ICG_136319,8,AS,41204,230,2,PKT,20,1,IT18,Indonesia
20180322,ICG_136319,9,AS,41205,230,1,PKT,50,1,IT18,Indonesia
20180322,ICG_136319,10,PPDR,40727,3.1,60,COIL,500,2,IT18,Indonesia
20180322,ICG_136319,11,X01,-1,0,0,PCS,0,,IT18,Indonesia
20180322,ICG_136323,2,PR08,41278,4.9,75,COIL,70,3,IA14,Indonesia
20180322,ICG_136323,3,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180322,ICG_136324,2,F,10076,0.85,400,PCS,0,1,IK11,Indonesia
20180322,ICG_136324,3,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180322,ICG_136325,2,ML,10128,270,10,PKT,100,1,IH03,Not Available
20180322,ICG_136325,3,MH,10126,4,2000,MIL,0,2,IH03,Not Available
20180322,ICG_136325,4,CS,46792,5.2,600,GRS,1,1,IH03,Not Available
20180322,ICG_136325,5,ML,46506,270,10,PKT,0,1,IH03,Not Available
20180322,ICG_136325,6,ML,42102,270,10,PKT,0,1,IH03,Not Available
20180322,ICG_136325,7,M020P,47051,12.5,2,PCS,0,1,IH03,Not Available
20180322,ICG_136325,8,M020P,47053,13.2,4,PCS,0,1,IH03,Not Available
20180322,ICG_136325,9,M020P,47052,13.2,4,PCS,0,1,IH03,Not Available
20180322,ICG_136325,10,X01,-1,0,0,PCS,0,,IH03,Not Available
20180322,ICG_136327,2,M023,45569,7.2,100,PCS,0,2,IG01,Indonesia
20180322,ICG_136327,3,TN,43359,12.4,200,PCS,0,1,IG01,Indonesia
20180322,ICG_136327,4,NN,44782,9.2,20,PCS,0,,IG01,Indonesia
20180322,ICG_136327,5,P15,46544,4.1,2,PCS,0,1,IG01,Indonesia
20180322,ICG_136327,6,P18,45548,4.1,4,PCS,0,2,IG01,Indonesia
20180322,ICG_136327,7,NT,46188,1,300,SPL,0,1,IG01,Indonesia
20180322,ICG_136327,8,NT,10210,1,300,SPL,0,1,IG01,Indonesia
20180322,ICG_136327,9,NT,46196,1,316,SPL,0,,IG01,Indonesia
20180322,ICG_136327,10,X01,-1,0,0,PCS,0,,IG01,Indonesia
20180322,ICG_136334,2,P6,45533,4.6,32,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,3,P6,45534,4.6,35,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,4,P6,45535,4.6,12,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,5,P9,45538,4.4,20,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,6,P9,45540,4.4,20,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,7,P12,46357,4.3,6,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,8,P12,45542,4.2,6,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,9,P12,45543,4.2,6,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,10,P15,45545,3.8,6,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,11,P18,45548,4.1,20,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,12,P36,46358,4.1,4,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,13,P6,46651,3.8,500,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,14,P6,45532,5,18,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,15,PB,41371,6.5,26,PCS,200,1,IT23,Indonesia
20180322,ICG_136334,16,PB,46094,7,50,PCS,200,1,IT23,Indonesia
20180322,ICG_136334,17,P9,45683,4.4,6,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,18,P12,45544,4.2,1,PCS,0,2,IT23,Indonesia
20180322,ICG_136334,19,P12,45719,4.2,6,PCS,0,1,IT23,Indonesia
20180322,ICG_136334,20,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180322,ICG_136335,2,PR04,30262,2.4,1500,COIL,5000,1,IT23,Indonesia
20180322,ICG_136335,3,PR05,10379,2.4,600,COIL,2000,1,IT23,Indonesia
20180322,ICG_136335,4,PR06,43839,2.4,600,COIL,1000,1,IT23,Indonesia
20180322,ICG_136335,5,PR07,10394,2.4,300,COIL,1200,1,IT23,Indonesia
20180322,ICG_136335,6,PR08,10401,2.4,240,COIL,1000,1,IT23,Indonesia
20180322,ICG_136335,7,PR10,43838,2.4,144,COIL,600,1,IT23,Indonesia
20180322,ICG_136335,8,PR12,43837,2.4,80,COIL,200,1,IT23,Indonesia
20180322,ICG_136335,9,PR14,30287,2.4,8,COIL,50,1,IT23,Indonesia
20180322,ICG_136335,10,PR05,45935,2.45,220,COIL,0,1,IT23,Indonesia
20180322,ICG_136335,11,PN,45846,5.6,63,PCS,0,1,IT23,Indonesia
20180322,ICG_136335,12,PN,41591,5.6,30,PCS,0,1,IT23,Indonesia
20180322,ICG_136335,13,PN,46173,5.6,90,PCS,0,1,IT23,Indonesia
20180322,ICG_136335,14,PN,46750,5.6,60,PCS,0,1,IT23,Indonesia
20180322,ICG_136335,15,PN,40289,5.6,33,PCS,0,1,IT23,Indonesia
20180322,ICG_136335,16,PR14,45931,2.45,4,COIL,0,1,IT23,Indonesia
20180322,ICG_136335,17,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180323,ICG_136331,2,PPDR,40727,3.1,60,COIL,500,2,IL12,Not Available
20180323,ICG_136331,3,PPDR,41015,3.1,24,COIL,0,2,IL12,Not Available
20180323,ICG_136331,4,PPDR,30347,3.1,4,COIL,100,2,IL12,Not Available
20180323,ICG_136331,5,PPDR,30054,3.1,1,COIL,40,2,IL12,Not Available
20180323,ICG_136331,6,PPDR,40724,3.2,64,COIL,100,2,IL12,Not Available
20180323,ICG_136331,7,SPL3.5,45151,4.9,60,SPL,0,2,IL12,Not Available
20180323,ICG_136331,8,PR10,45677,4.9,3,COIL,0,4,IL12,Not Available
20180323,ICG_136331,9,PR14,30287,2.5,4,COIL,50,1,IL12,Not Available
20180323,ICG_136331,10,ML,42100,280,2,PKT,0,1,IL12,Not Available
20180323,ICG_136331,11,PB,46094,7,70,PCS,200,1,IL12,Not Available
20180323,ICG_136331,12,M025,44918,6.6,240,PCS,0,2,IL12,Not Available
20180323,ICG_136331,13,TN,10498,20,250,PCS,0,2,IL12,Not Available
20180323,ICG_136331,14,TN,46820,17.6,500,PCS,0,1,IL12,Not Available
20180323,ICG_136331,15,X01,-1,0,0,PCS,0,,IL12,Not Available
20180323,ICG_136336,2,SPL2,43937,4.9,800,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,3,SPL2,43936,4.9,800,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,4,SPL2,43934,4.9,480,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,5,SPL2.5,43943,4.9,80,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,6,SPL2.5,45125,4.9,800,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,7,SPL2.5,43940,4.9,160,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,8,SPL3.5,45154,4.9,180,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,9,SPL3.5,45151,4.9,180,SPL,0,2,IT23,Indonesia
20180323,ICG_136336,10,F,40265,0.06,7200,PCS,0,1,IT23,Indonesia
20180323,ICG_136336,11,F,10076,0.85,80,PCS,0,1,IT23,Indonesia
20180323,ICG_136336,12,F,10631,0.06,14400,PCS,0,1,IT23,Indonesia
20180323,ICG_136336,13,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180323,ICG_136337,2,PPDR,41498,2.7,320,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,3,PPDR,40006,2.7,320,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,4,PPDR,46180,2.7,125,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,5,PPDR,46181,2.7,140,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,6,PPDR,30250,2.7,105,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,7,PPDR,10456,2.7,50,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,8,PPDR,30251,2.7,25,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,9,PPDR,10461,2.7,10,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,10,PPDR,10463,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,11,PPDR,10465,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,12,PPDR,10468,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,13,PPDR,30366,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,14,PPDR,40710,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,15,PPDR,30252,2.7,5,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,16,PPDR,40986,2.7,480,COIL,0,1,IT23,Indonesia
20180323,ICG_136337,17,PPDR,10342,2.9,2,COIL,2,2,IT23,Indonesia
20180323,ICG_136337,18,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180323,ICG_136338,2,PET1,41392,4.9,600,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,3,PET1,41395,4.6,100,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,4,PET1,41396,4.6,499,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,5,PET1,41519,4.6,300,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,6,PET1,42143,4.6,300,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,7,PET1,41492,4.6,500,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,8,PET1,41520,4.6,500,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,9,PET1,42140,4.6,400,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,10,PET1,42144,4.6,200,PKT,0,2,IT23,Indonesia
20180323,ICG_136338,11,PET1,42145,4.6,100,PKT,0,1,IT23,Indonesia
20180323,ICG_136338,12,PET1,40165,4.6,150,PKT,50,,IT23,Indonesia
20180323,ICG_136338,13,PETS,46697,1,1250,SPL,0,1,IT23,Indonesia
20180323,ICG_136338,14,PETS,41082,2.5,500,SPL,0,2,IT23,Indonesia
20180323,ICG_136338,15,PETS,41084,2.5,250,SPL,0,1,IT23,Indonesia
20180323,ICG_136338,16,PETS,41091,2.5,500,SPL,0,2,IT23,Indonesia
20180323,ICG_136338,17,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180323,ICG_136339,2,M033,43290,10.5,300,PCS,300,2,IT23,Indonesia
20180323,ICG_136339,3,M025,40805,6.4,480,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,4,M025,43821,6.4,200,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,5,M028,44437,8.5,1000,PCS,0,2,IT23,Indonesia
20180323,ICG_136339,6,M018,10206,13.5,57,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,7,M015,45663,8,139,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,8,M035,10033,13.8,475,PCS,0,2,IT23,Indonesia
20180323,ICG_136339,9,M033,46904,8.2,255,PCS,0,2,IT23,Indonesia
20180323,ICG_136339,10,M012,46805,2.75,221,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,11,M012,46806,2.25,204,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,12,M012,46807,2,204,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,13,M012,46808,1.75,204,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,14,M012,45052,1.6,102,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,15,M013,46809,3.3,196,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,16,M013,46622,2.45,400,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,17,M013,46969,2.2,497,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,18,M013,46620,2,589,PCS,0,1,IT23,Indonesia
20180323,ICG_136339,19,M013,46811,1.9,509,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,2,M013,10381,1.85,256,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,3,M013,43268,1.85,204,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,4,M013,46810,2.2,253,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,5,M018,46482,3.25,600,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,6,M018,46483,3,352,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,7,M018,46485,2.65,319,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,8,M018,46486,2.5,320,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,9,M018,46487,2.4,106,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,10,M013,46919,4.9,96,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,11,M013,43560,3.9,96,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,12,M013,41280,3.6,96,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,13,M013,40017,3.45,96,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,14,M023,30169,3.9,200,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,15,M050,43855,32,102,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,16,M025,40805,6.4,60,PCS,0,1,IT23,Indonesia
20180323,ICG_136340,17,ML,42100,290,1,PKT,0,1,IT23,Indonesia
20180323,ICG_136340,18,ML,10128,270,4,PKT,100,1,IT23,Indonesia
20180323,ICG_136340,19,ML,43513,6.5,2,BALE,80,2,IT23,Indonesia
20180323,ICG_136340,20,X01,-1,0,0,PCS,0,,IT23,Indonesia
20180323,ICG_136341,2,M013,43268,1.85,3,PCS,0,1,IT23,Indonesia
20180323,ICG_136360,2,PPDR,10475,2.9,2,COIL,5,2,IT23,Indonesia
20180323,ICG_136361,2,X01,-1,0,0,PCS,0,,IA15,Indonesia
20180323,ICG_136361,3,U.N,45580,2273.19,1,PCS,0,2,IA15,Indonesia
20180323,ICG_136361,4,U.N,45580,337.07,1,PCS,0,2,IA15,Indonesia
20180323,ICG_136361,5,U.N,45580,299.53,1,PCS,0,2,IA15,Indonesia
20180324,ICG_136333,2,NMCN,44237,37,3,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,3,NMCN,44240,55.5,10,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,4,NMCN,44241,65,5,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,5,NMCN,40917,36,1,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,6,NMCN,40911,39,3,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,7,NMCN,40912,43,3,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,8,NMCN,40913,48,3,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,9,NMCN,40914,58,5,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,10,NMCN,40931,67,5,PCS,0,2,SZ59,Not Available
20180324,ICG_136333,11,TN,43621,30,20,PCS,0,1,SZ59,Not Available
20180326,ICG_136330,2,P60,40689,800,1,PCS,0,1,SE11,Not Available
20180327,ICG_136342,2,PR04,30262,3.2,150,COIL,5000,1,SZ08,Singapore
20180327,ICG_136343,2,PR10,45677,4.9,81,COIL,0,4,IA14,Indonesia
20180327,ICG_136343,3,F,10074,0.08,15000,PCS,30000,1,IA14,Indonesia
20180327,ICG_136343,4,F,10077,1.5,300,PCS,0,2,IA14,Indonesia
20180327,ICG_136343,5,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180327,ICG_136344,2,SPL3,45128,4.9,120,SPL,0,2,IL09,Indonesia
20180327,ICG_136344,3,SPL3,45129,4.9,120,SPL,0,2,IL09,Indonesia
20180327,ICG_136344,4,SPL3,45130,4.9,120,SPL,0,2,IL09,Indonesia
20180327,ICG_136344,5,X01,-1,0,0,PCS,0,,IL09,Indonesia
20180327,ICG_136345,2,SPL3,45128,4.9,240,SPL,0,2,IT08,Indonesia
20180327,ICG_136345,3,SPL3,45129,4.9,120,SPL,0,2,IT08,Indonesia
20180327,ICG_136345,4,SPL3,45130,4.9,240,SPL,0,2,IT08,Indonesia
20180327,ICG_136345,5,X01,-1,0,0,PCS,0,,IT08,Indonesia
20180327,ICG_136346,2,M070,10322,52,30,PCS,0,1,IY03,Indonesia
20180327,ICG_136346,3,F,10077,1.5,100,PCS,0,2,IY03,Indonesia
20180327,ICG_136346,4,PPDRW,41969,4.2,1,COIL,0,1,IY03,Indonesia
20180327,ICG_136346,5,PPDR,30347,3.1,4,COIL,100,2,IY03,Indonesia
20180327,ICG_136346,6,F,10076,0.85,160,PCS,0,1,IY03,Indonesia
20180327,ICG_136346,7,SPL3,45128,4.9,60,SPL,0,2,IY03,Indonesia
20180327,ICG_136346,8,SPL3,45129,4.9,60,SPL,0,2,IY03,Indonesia
20180327,ICG_136346,9,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180327,ICG_136347,2,PB,43783,7,50,PCS,0,1,IK11,Indonesia
20180327,ICG_136347,3,PB,30050,6.6,60,PCS,0,1,IK11,Indonesia
20180327,ICG_136347,4,F,10075,0.48,2000,PCS,0,2,IK11,Indonesia
20180327,ICG_136347,5,F,10077,1.5,100,PCS,0,2,IK11,Indonesia
20180327,ICG_136347,6,PR10,45677,4.9,15,COIL,0,4,IK11,Indonesia
20180327,ICG_136347,7,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180327,ICG_136348,2,PETS,41084,2.5,100,SPL,0,1,IT26,Not Available
20180327,ICG_136348,3,SPL2,43937,4.9,400,SPL,0,2,IT26,Not Available
20180327,ICG_136348,4,SPL2,43936,4.9,400,SPL,0,2,IT26,Not Available
20180327,ICG_136348,5,SPL3.5,45154,4.9,120,SPL,0,2,IT26,Not Available
20180327,ICG_136348,6,M028,45646,8.7,52,PCS,500,2,IT26,Not Available
20180327,ICG_136348,7,SPL3.5,45151,4.9,60,SPL,0,2,IT26,Not Available
20180327,ICG_136348,8,NN,45938,12.1,64,PCS,0,1,IT26,Not Available
20180327,ICG_136348,9,NMCN,40912,40.9,5,PCS,0,2,IT26,Not Available
20180327,ICG_136348,10,NMCN,40914,53.5,5,PCS,0,2,IT26,Not Available
20180327,ICG_136348,11,NMCN,40931,65.8,5,PCS,0,2,IT26,Not Available
20180327,ICG_136348,12,CNO,40191,2.15,1000,PCS,0,1,IT26,Not Available
20180327,ICG_136348,13,PR06,43839,2.45,36,COIL,1000,1,IT26,Not Available
20180327,ICG_136348,14,PR07,10394,2.45,20,COIL,1200,1,IT26,Not Available
20180327,ICG_136348,15,P18,45548,4.1,4,PCS,0,2,IT26,Not Available
20180327,ICG_136348,16,X01,-1,0,0,PCS,0,,IT26,Not Available
20180328,ICG_136351,2,SPL2,43937,4.7,960,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,3,SPL2,43936,4.7,880,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,4,SPL2,43934,4.7,560,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,5,SPL2,43938,4.7,1600,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,6,SPL2,43935,4.7,400,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,7,SPL2.5,43943,4.7,2400,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,8,SPL2.5,45127,4.7,2400,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,9,SPL2.5,45125,4.7,800,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,10,SPL2.5,43940,4.7,480,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,11,SPL3,45150,4.7,1920,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,12,SPL3,45128,4.7,2400,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,13,SPL3,45129,4.7,1800,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,14,SPL3,45130,4.7,600,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,15,SPL3.5,45154,4.7,300,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,16,SPL3.5,45152,4.7,780,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,17,SPL3.5,45153,4.7,660,SPL,0,2,IJ01,Indonesia
20180328,ICG_136351,18,SPL3.5,45260,4.7,420,SPL,0,1,IJ01,Indonesia
20180328,ICG_136351,19,PN,40176,5.5,63,PCS,120,1,IJ01,Indonesia
20180328,ICG_136351,20,EO,43539,210,54,TIN,0,1,IJ01,Indonesia
20180328,ICG_136351,21,F,10076,0.85,800,PCS,0,1,IJ01,Indonesia
20180328,ICG_136351,22,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20180329,ICG_136349,2,CS,46792,4.6,200,GRS,1,1,SS07,Malaysia
20180329,ICG_136349,3,X01,-1,152.15,1,PCS,0,,SS07,Malaysia
20180329,ICG_136350,2,M033,45576,9.81,80,PCS,0,2,IG01,Indonesia
20180329,ICG_136350,3,NCN4,30244,36,7,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,4,NCN4,30265,47.5,8,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,5,NEE,43520,0.54,200,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,6,NEE,43516,0.28,100,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,7,NEE,43518,0.28,300,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,8,NEE,44490,0.24,300,PCS,0,1,IG01,Indonesia
20180329,ICG_136350,9,X01,-1,0,0,PCS,0,,IG01,Indonesia
20180329,ICG_136352,2,AST,41532,85,1,PKT,100,1,IJ01,Indonesia
20180329,ICG_136352,3,AST,41534,85,3,PKT,150,1,IJ01,Indonesia
20180329,ICG_136352,4,AST,41533,85,1,PKT,100,1,IJ01,Indonesia
20180329,ICG_136352,5,AST,41535,85,35,PKT,150,1,IJ01,Indonesia
20180329,ICG_136352,6,BN,10006,28.8,48,BOX,0,2,IJ01,Indonesia
20180329,ICG_136352,7,BN,10008,28.8,48,BOX,500,2,IJ01,Indonesia
20180329,ICG_136352,8,BN,10009,28.8,48,BOX,700,2,IJ01,Indonesia
20180329,ICG_136352,9,CL,30270,98,20,PKT,0,2,IJ01,Indonesia
20180329,ICG_136352,10,PR18,46491,2.45,3,COIL,0,1,IJ01,Indonesia
20180329,ICG_136352,11,PPDR,40727,2.8,120,COIL,500,2,IJ01,Indonesia
20180329,ICG_136352,12,PPDR,41653,2.8,256,COIL,250,2,IJ01,Indonesia
20180329,ICG_136352,13,PPDR,30054,2.8,18,COIL,40,2,IJ01,Indonesia
20180329,ICG_136352,14,PPDR,30055,2.8,5,COIL,15,2,IJ01,Indonesia
20180329,ICG_136352,15,PPDR,10466,2.8,2,COIL,15,2,IJ01,Indonesia
20180329,ICG_136352,16,PR08,10401,2.4,160,COIL,1000,1,IJ01,Indonesia
20180329,ICG_136352,17,PPDR,30347,2.8,16,COIL,100,2,IJ01,Indonesia
20180329,ICG_136352,18,HK,30395,20,10,MIL,0,1,IJ01,Indonesia
20180329,ICG_136352,19,HK,40504,15,10,MIL,0,1,IJ01,Indonesia
